id,host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,last_review
21568943,156246842,Manhattan,Hell's Kitchen,Shared room,68,3.0,9,0.45,0,2018-08-01
21569763,3075854,Brooklyn,Sunset Park,Private room,35,3.0,3,0.16,0,2018-09-07
21570741,67974923,Manhattan,Inwood,Entire home/apt,110,4.0,15,0.77,19,2019-03-11
21577066,8628781,Brooklyn,Williamsburg,Private room,70,1.0,1,0.07,0,2018-04-20
21577526,84491220,Brooklyn,Flatbush,Private room,65,2.0,13,0.66,310,2019-04-29
21577679,32230738,Manhattan,Upper West Side,Entire home/apt,145,3.0,75,3.73,110,2019-06-25
21577773,154965091,Manhattan,Hell's Kitchen,Private room,125,2.0,61,3.02,95,2019-05-17
21577856,141933,Brooklyn,Park Slope,Entire home/apt,250,1.0,48,2.38,2,2019-07-01
21578157,156921633,Manhattan,Kips Bay,Entire home/apt,275,2.0,93,4.61,66,2019-06-18
21578513,88780960,Brooklyn,Bedford-Stuyvesant,Private room,31,7.0,1,0.05,0,2017-12-12
21578592,154965091,Manhattan,Hell's Kitchen,Private room,125,2.0,48,2.36,74,2019-06-22
21579960,9956828,Queens,Astoria,Private room,55,3.0,2,0.1,0,2017-12-16
21580765,156592177,Brooklyn,Bedford-Stuyvesant,Private room,32,1.0,0,0.0,0,
21581375,45874239,Brooklyn,Park Slope,Private room,65,1.0,0,0.0,0,
21581457,1406432,Brooklyn,Prospect Heights,Private room,75,3.0,38,1.88,66,2019-07-01
21581545,156948703,Queens,East Elmhurst,Private room,65,1.0,191,9.41,336,2019-06-21
21581879,152532170,Brooklyn,Canarsie,Entire home/apt,84,2.0,91,4.51,224,2019-06-26
21582010,17947250,Manhattan,East Harlem,Private room,90,1.0,20,1.0,0,2019-04-27
21582170,36293942,Brooklyn,South Slope,Entire home/apt,150,2.0,2,0.1,0,2018-01-02
21583199,37750296,Manhattan,East Harlem,Entire home/apt,185,1.0,81,3.98,65,2019-06-22
21583472,1414616,Brooklyn,Bedford-Stuyvesant,Private room,47,5.0,10,0.49,0,2018-04-27
21584047,42783238,Manhattan,East Harlem,Private room,85,1.0,92,4.52,0,2018-10-19
21586883,156994927,Queens,Astoria,Private room,60,1.0,2,0.12,0,2018-04-06
21587326,113805886,Manhattan,Upper East Side,Entire home/apt,200,31.0,2,0.29,325,2019-02-22
21587838,113805886,Manhattan,Upper East Side,Entire home/apt,160,31.0,2,0.19,324,2018-12-28
21588023,134946389,Brooklyn,Bedford-Stuyvesant,Private room,50,2.0,12,0.61,10,2019-06-21
21588805,37880566,Brooklyn,Williamsburg,Entire home/apt,107,4.0,17,0.85,9,2019-03-11
21589646,104775467,Manhattan,East Village,Shared room,120,2.0,0,0.0,0,
21589780,114811999,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,2.0,21,1.38,48,2019-06-15
21589992,3309100,Brooklyn,Williamsburg,Private room,65,2.0,71,3.65,249,2019-06-26
21590125,80227295,Brooklyn,Gowanus,Private room,40,7.0,1,0.05,0,2018-01-09
21591672,54966810,Brooklyn,Bushwick,Private room,52,1.0,2,0.1,0,2017-11-15
21591942,102758330,Brooklyn,Williamsburg,Entire home/apt,358,3.0,57,2.89,182,2019-06-23
21592051,69205338,Brooklyn,Williamsburg,Entire home/apt,219,2.0,64,3.48,257,2019-06-24
21592157,157038767,Manhattan,East Harlem,Private room,130,4.0,31,1.63,8,2019-06-21
21592198,24052348,Manhattan,East Village,Entire home/apt,157,30.0,0,0.0,0,
21592497,52976247,Manhattan,Financial District,Private room,100,11.0,0,0.0,0,
21592694,157040162,Queens,Flushing,Private room,48,1.0,37,2.19,39,2019-06-30
21593310,156948703,Queens,East Elmhurst,Private room,60,1.0,257,12.54,351,2019-07-06
21593919,156436372,Brooklyn,Williamsburg,Entire home/apt,100,30.0,6,0.31,233,2018-12-28
21594091,157056254,Brooklyn,Bushwick,Private room,45,7.0,0,0.0,0,
21594210,19536596,Brooklyn,Cypress Hills,Private room,48,1.0,114,5.65,235,2019-07-02
21595314,121943616,Manhattan,Murray Hill,Entire home/apt,375,3.0,0,0.0,0,
21595950,40991179,Brooklyn,Williamsburg,Private room,125,3.0,1,0.05,2,2017-11-26
21596013,65824474,Manhattan,Upper West Side,Entire home/apt,118,1.0,2,0.1,0,2017-11-08
21596214,7138636,Manhattan,Upper West Side,Entire home/apt,116,3.0,15,0.77,0,2019-05-13
21596520,45835291,Manhattan,Harlem,Private room,55,11.0,124,6.1,95,2019-07-02
21596559,157067019,Queens,Flushing,Private room,55,1.0,34,1.73,78,2019-07-07
21596854,157067019,Queens,Flushing,Private room,85,1.0,5,0.27,85,2019-06-03
21597223,157087092,Queens,Ditmars Steinway,Private room,47,1.0,0,0.0,0,
21597684,2326551,Manhattan,East Village,Private room,80,1.0,10,0.52,97,2019-05-07
21598186,130797315,Queens,Richmond Hill,Entire home/apt,40,2.0,30,1.47,44,2019-06-24
21601631,16674870,Brooklyn,Williamsburg,Entire home/apt,102,3.0,0,0.0,0,
21602731,138154835,Bronx,Edenwald,Entire home/apt,75,3.0,50,3.02,148,2019-06-17
21603901,46363732,Brooklyn,Williamsburg,Private room,69,2.0,5,0.25,0,2018-03-18
21604003,4854680,Manhattan,Harlem,Private room,59,1.0,0,0.0,0,
21604766,109904033,Manhattan,Midtown,Private room,489,2.0,0,0.0,311,
21604823,4726371,Brooklyn,Gowanus,Private room,70,1.0,59,3.01,29,2019-07-01
21605495,20417436,Manhattan,East Village,Private room,90,4.0,0,0.0,0,
21605900,6690551,Manhattan,Washington Heights,Private room,35,4.0,67,3.61,2,2019-07-03
21607402,22296461,Manhattan,Harlem,Private room,50,1.0,8,0.4,0,2017-12-31
21607796,15616046,Brooklyn,Prospect Heights,Entire home/apt,100,5.0,1,0.05,0,2018-01-03
21607905,81908583,Manhattan,Harlem,Entire home/apt,80,1.0,89,4.44,47,2019-06-21
21608234,2685965,Brooklyn,Crown Heights,Private room,120,1.0,0,0.0,0,
21608855,142625186,Brooklyn,Bushwick,Private room,75,1.0,44,2.16,0,2019-06-19
21609205,19536596,Brooklyn,Bedford-Stuyvesant,Private room,48,1.0,106,5.26,243,2019-07-01
21609424,153836844,Queens,Astoria,Private room,40,1.0,134,6.64,343,2019-07-07
21609701,26529889,Manhattan,Midtown,Entire home/apt,379,4.0,63,3.17,238,2019-05-25
21609824,119848398,Bronx,Parkchester,Private room,50,2.0,10,0.79,283,2019-01-15
21610489,6840321,Manhattan,Midtown,Entire home/apt,210,29.0,0,0.0,340,
21610552,48418910,Brooklyn,Bushwick,Private room,120,2.0,0,0.0,0,
21610946,39255079,Brooklyn,Prospect Heights,Private room,62,1.0,55,2.76,63,2019-07-01
21612043,34773529,Brooklyn,Bedford-Stuyvesant,Private room,45,5.0,0,0.0,0,
21612193,67396790,Bronx,Mott Haven,Private room,54,1.0,9,0.46,0,2018-01-28
21612477,157218948,Queens,Ozone Park,Private room,75,3.0,1,0.2,83,2019-02-11
21616841,118130596,Brooklyn,Crown Heights,Entire home/apt,66,2.0,18,0.9,44,2019-07-03
21618022,129627879,Brooklyn,Bushwick,Private room,44,2.0,1,0.05,0,2017-11-25
21618858,2023993,Brooklyn,Bushwick,Private room,65,1.0,35,1.8,52,2019-07-06
21618966,28478382,Brooklyn,Bedford-Stuyvesant,Private room,70,3.0,12,0.61,189,2018-09-29
21619277,869758,Manhattan,NoHo,Entire home/apt,249,10.0,0,0.0,0,
21619569,157275347,Queens,Jamaica,Entire home/apt,128,1.0,141,7.24,164,2019-06-30
21619743,9450412,Brooklyn,Crown Heights,Entire home/apt,128,2.0,8,0.4,0,2018-10-21
21620322,5120169,Brooklyn,Bedford-Stuyvesant,Private room,50,2.0,2,0.1,0,2017-11-12
21620762,157284647,Manhattan,East Harlem,Entire home/apt,150,4.0,92,4.62,0,2019-07-02
21620789,129201757,Brooklyn,Williamsburg,Private room,75,3.0,1,0.05,0,2017-12-11
21621154,4669488,Brooklyn,Bushwick,Private room,60,3.0,1,0.05,0,2018-01-06
21621231,35703699,Manhattan,East Village,Private room,80,2.0,1,0.05,0,2017-11-11
21621926,157295347,Queens,Woodside,Private room,40,1.0,22,1.12,332,2019-03-15
21622153,157296660,Manhattan,Harlem,Private room,60,15.0,18,0.89,0,2018-06-20
21622558,6022622,Queens,Sunnyside,Entire home/apt,125,2.0,2,0.11,0,2018-01-01
21622909,444603,Manhattan,Kips Bay,Private room,75,3.0,2,0.1,0,2018-01-03
21623610,90658585,Staten Island,Tompkinsville,Private room,30,3.0,13,0.7,176,2019-06-08
21624428,89013063,Manhattan,Upper West Side,Entire home/apt,199,5.0,12,1.35,12,2019-06-30
21624567,70915198,Brooklyn,Bay Ridge,Private room,100,1.0,3,0.21,179,2019-06-30
21624775,2670192,Manhattan,East Village,Entire home/apt,385,4.0,1,0.05,89,2018-01-03
21624828,38098992,Manhattan,Inwood,Private room,47,2.0,3,0.23,0,2018-07-18
21625317,24035151,Brooklyn,Crown Heights,Entire home/apt,70,3.0,3,0.15,0,2017-11-13
21625502,119669058,Brooklyn,Bedford-Stuyvesant,Entire home/apt,265,4.0,22,1.49,309,2019-06-12
21627791,122374980,Manhattan,Upper West Side,Shared room,60,1.0,73,3.65,88,2019-05-24
21627794,39528519,Manhattan,Lower East Side,Shared room,33,45.0,0,0.0,308,
21627938,39528519,Manhattan,Lower East Side,Shared room,29,45.0,0,0.0,341,
21628066,122374980,Manhattan,Upper West Side,Shared room,60,1.0,67,3.31,81,2019-06-23
21628183,39528519,Manhattan,Lower East Side,Shared room,33,45.0,2,0.11,201,2019-01-03
21628640,259240,Brooklyn,Williamsburg,Entire home/apt,219,3.0,2,0.11,0,2018-01-01
21629318,5132258,Manhattan,Harlem,Private room,80,2.0,33,1.74,65,2019-05-30
21629751,56184689,Queens,Astoria,Entire home/apt,150,3.0,3,0.16,0,2018-10-23
21630186,12838834,Manhattan,Lower East Side,Private room,80,5.0,5,0.26,0,2018-01-12
21630372,109146538,Queens,Jackson Heights,Private room,60,1.0,46,2.29,30,2019-07-01
21631186,93392260,Brooklyn,East New York,Private room,55,30.0,0,0.0,364,
21631407,35083858,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,1.0,0,0.0,0,
21631581,6336630,Brooklyn,Williamsburg,Entire home/apt,125,2.0,3,0.16,0,2019-06-03
21631882,11975404,Brooklyn,Bushwick,Private room,72,3.0,1,0.05,0,2017-12-31
21632527,157401742,Brooklyn,Bedford-Stuyvesant,Private room,64,2.0,30,1.62,94,2019-06-27
21632690,2107234,Brooklyn,Windsor Terrace,Entire home/apt,149,2.0,17,0.86,1,2019-05-27
21632846,104401765,Queens,Flushing,Entire home/apt,99,2.0,42,2.56,5,2019-06-30
21633212,155938307,Manhattan,Harlem,Entire home/apt,225,2.0,55,3.5,133,2019-06-16
21633295,155403600,Manhattan,Harlem,Entire home/apt,265,2.0,76,4.07,147,2019-06-28
21633327,70412965,Manhattan,Hell's Kitchen,Entire home/apt,200,2.0,9,2.7,140,2019-06-13
21633395,7247765,Manhattan,Morningside Heights,Entire home/apt,80,12.0,1,0.05,0,2017-11-12
21633621,1679545,Manhattan,Harlem,Entire home/apt,111,7.0,5,0.28,8,2018-12-30
21633631,21099366,Brooklyn,Williamsburg,Entire home/apt,150,4.0,5,0.25,0,2019-01-02
21634030,12062317,Manhattan,Washington Heights,Private room,55,1.0,108,5.34,13,2019-05-25
21634282,49735439,Brooklyn,Bushwick,Private room,85,3.0,2,0.1,0,2017-12-24
21634979,32203986,Manhattan,Lower East Side,Entire home/apt,400,3.0,8,1.1,91,2019-06-09
21635015,157406894,Brooklyn,Bushwick,Private room,60,8.0,7,0.36,8,2018-11-28
21635125,93487618,Brooklyn,Dyker Heights,Entire home/apt,90,1.0,50,2.48,287,2019-05-12
21635240,148018227,Brooklyn,Flatbush,Private room,70,3.0,0,0.0,0,
21635399,32528909,Brooklyn,Williamsburg,Entire home/apt,220,2.0,14,0.76,0,2019-06-30
21635457,157430725,Brooklyn,Bushwick,Entire home/apt,120,1.0,94,5.03,240,2019-07-03
21635623,14538085,Manhattan,Upper East Side,Private room,64,2.0,7,0.35,0,2017-12-28
21636155,13077909,Brooklyn,Bushwick,Private room,40,3.0,1,0.05,0,2017-11-24
21636897,157446306,Brooklyn,Canarsie,Private room,70,2.0,37,2.19,67,2019-07-08
21638538,130201799,Manhattan,SoHo,Private room,169,3.0,31,1.54,69,2019-06-30
21640455,157481445,Manhattan,Washington Heights,Private room,75,2.0,78,3.9,230,2019-06-30
21642393,151454628,Manhattan,Washington Heights,Entire home/apt,139,2.0,85,4.21,125,2019-06-21
21642874,8716709,Brooklyn,Williamsburg,Entire home/apt,300,2.0,0,0.0,0,
21642995,34614054,Brooklyn,Greenpoint,Shared room,38,1.0,32,1.6,346,2019-06-16
21643210,82874717,Brooklyn,Gowanus,Private room,40,5.0,0,0.0,0,
21643550,48183551,Queens,Elmhurst,Private room,58,6.0,38,1.96,288,2019-06-18
21643702,4201991,Brooklyn,Williamsburg,Private room,43,1.0,36,1.97,0,2019-06-16
21643957,3357991,Brooklyn,Bedford-Stuyvesant,Private room,60,1.0,7,0.36,0,2018-01-28
21644783,26738513,Brooklyn,Bushwick,Private room,32,3.0,25,1.62,90,2019-05-21
21644811,155789674,Queens,Ditmars Steinway,Private room,55,15.0,3,0.15,55,2018-01-01
21645706,34161028,Brooklyn,Vinegar Hill,Private room,100,3.0,2,0.11,96,2018-01-02
21645769,6619124,Brooklyn,Williamsburg,Entire home/apt,99,4.0,5,0.25,0,2018-09-16
21645894,157525611,Manhattan,Harlem,Private room,50,1.0,3,0.15,0,2017-11-07
21646320,68267774,Queens,Astoria,Private room,47,30.0,1,0.05,90,2017-12-31
21646375,157540393,Queens,Rosedale,Private room,67,5.0,0,0.0,90,
21646774,156948703,Queens,East Elmhurst,Private room,55,1.0,208,10.28,352,2019-07-06
21646838,31755712,Brooklyn,Clinton Hill,Entire home/apt,125,25.0,0,0.0,172,
21647076,20067071,Manhattan,Upper East Side,Entire home/apt,190,2.0,1,0.06,9,2018-03-26
21647976,6995644,Brooklyn,Williamsburg,Private room,50,4.0,3,0.16,0,2018-05-22
21648143,157558461,Brooklyn,Bedford-Stuyvesant,Private room,80,3.0,5,0.27,65,2019-01-04
21648513,2347173,Manhattan,Upper East Side,Entire home/apt,150,6.0,17,1.13,0,2019-06-14
21649044,157563838,Brooklyn,Bedford-Stuyvesant,Entire home/apt,99,2.0,0,0.0,0,
21649171,77904836,Brooklyn,Bushwick,Entire home/apt,500,5.0,1,0.05,0,2018-01-01
21649172,4431637,Manhattan,Upper West Side,Entire home/apt,225,6.0,4,0.22,177,2019-04-21
21649523,138546022,Brooklyn,Crown Heights,Private room,41,1.0,1,0.05,0,2017-11-06
21649695,115589496,Manhattan,Hell's Kitchen,Entire home/apt,140,2.0,26,1.41,0,2018-12-31
21650258,48492315,Brooklyn,Bedford-Stuyvesant,Entire home/apt,85,3.0,3,0.15,0,2018-01-02
21651023,38530455,Manhattan,Hell's Kitchen,Private room,105,1.0,135,6.78,68,2019-07-01
21651270,119313407,Brooklyn,Brownsville,Entire home/apt,115,1.0,2,0.1,0,2017-11-27
21652744,157599851,Brooklyn,Crown Heights,Private room,31,6.0,0,0.0,0,
21655971,55021,Brooklyn,Fort Greene,Entire home/apt,120,20.0,3,0.16,58,2018-06-30
21656310,18844442,Manhattan,Upper East Side,Private room,100,2.0,16,0.8,0,2018-02-20
21658519,862657,Manhattan,Midtown,Entire home/apt,250,2.0,11,0.57,22,2018-11-24
21659073,146345538,Brooklyn,Bushwick,Shared room,28,30.0,5,0.25,281,2018-10-27
21659494,26379887,Brooklyn,Greenpoint,Private room,150,2.0,4,0.2,0,2018-10-31
21659702,146345538,Brooklyn,Bushwick,Shared room,30,30.0,5,0.25,365,2018-10-04
21660113,10994664,Brooklyn,Bushwick,Shared room,30,30.0,2,0.11,325,2018-03-31
21660214,22675680,Queens,Forest Hills,Shared room,60,1.0,68,3.62,125,2019-04-05
21660363,157653177,Manhattan,Harlem,Entire home/apt,75,7.0,12,0.63,3,2019-06-23
21660742,2079633,Brooklyn,Fort Greene,Entire home/apt,150,5.0,0,0.0,0,
21660787,476260,Brooklyn,Williamsburg,Private room,50,2.0,1,0.05,0,2017-11-06
21661235,5342802,Brooklyn,Bedford-Stuyvesant,Private room,50,10.0,6,0.33,5,2019-06-01
21661292,9678658,Brooklyn,Park Slope,Entire home/apt,160,4.0,7,0.36,0,2018-11-25
21661580,128009952,Manhattan,Upper East Side,Entire home/apt,125,5.0,1,0.05,0,2017-11-25
21662801,22541573,Manhattan,Chelsea,Entire home/apt,239,30.0,0,0.0,364,
21662950,152639417,Manhattan,Chinatown,Entire home/apt,250,4.0,32,1.71,188,2019-06-11
21664152,124409689,Brooklyn,Bedford-Stuyvesant,Entire home/apt,110,4.0,38,1.91,309,2019-06-26
21664702,89337192,Brooklyn,Williamsburg,Private room,95,3.0,43,2.54,59,2019-06-16
21665632,11242618,Manhattan,SoHo,Entire home/apt,1000,5.0,0,0.0,364,
21665842,156668591,Brooklyn,Cobble Hill,Entire home/apt,160,3.0,11,0.59,14,2019-07-07
21665966,75248463,Brooklyn,East Flatbush,Private room,118,2.0,2,0.11,45,2018-01-04
21666229,157701235,Brooklyn,Bushwick,Private room,70,1.0,93,4.67,17,2019-05-26
21666331,157701601,Brooklyn,Williamsburg,Entire home/apt,125,4.0,2,0.11,0,2018-08-09
21666641,157705263,Brooklyn,Bay Ridge,Private room,55,3.0,0,0.0,0,
21666679,107417162,Brooklyn,Columbia St,Entire home/apt,130,3.0,6,0.3,106,2019-03-20
21666958,9020694,Manhattan,Financial District,Private room,80,30.0,1,0.32,339,2019-04-05
21667120,157075387,Manhattan,Hell's Kitchen,Entire home/apt,248,2.0,19,0.96,0,2018-04-26
21667189,11056171,Brooklyn,Bushwick,Private room,48,4.0,6,0.32,6,2019-04-24
21667615,78251,Brooklyn,Brooklyn Heights,Entire home/apt,150,30.0,0,0.0,65,
21667658,8471197,Brooklyn,Williamsburg,Entire home/apt,175,3.0,28,1.43,0,2018-06-24
21667733,28369674,Brooklyn,Williamsburg,Private room,67,3.0,33,1.66,127,2019-05-23
21668437,156672333,Brooklyn,Bay Ridge,Private room,80,3.0,1,0.05,363,2018-01-01
21668647,22420999,Queens,Richmond Hill,Private room,45,2.0,0,0.0,363,
21669322,3281798,Manhattan,East Village,Entire home/apt,180,3.0,8,0.42,10,2019-06-09
21669411,5140888,Brooklyn,Crown Heights,Private room,31,7.0,0,0.0,0,
21672349,4434595,Brooklyn,Bedford-Stuyvesant,Entire home/apt,98,3.0,12,0.62,0,2019-06-11
21673998,151777787,Brooklyn,Brownsville,Private room,40,1.0,6,0.3,0,2017-12-29
21674032,22507452,Brooklyn,Williamsburg,Entire home/apt,100,3.0,0,0.0,0,
21675209,26135855,Manhattan,Murray Hill,Entire home/apt,200,1.0,46,2.36,0,2019-05-27
21675338,152959594,Brooklyn,DUMBO,Entire home/apt,125,2.0,1,0.05,0,2017-11-18
21676358,55308025,Brooklyn,Downtown Brooklyn,Entire home/apt,90,3.0,7,0.37,0,2019-06-23
21676677,758152,Queens,Sunnyside,Entire home/apt,82,21.0,0,0.0,0,
21676769,876116,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,4.0,5,0.25,0,2018-04-11
21677053,5761098,Manhattan,Chelsea,Entire home/apt,485,3.0,2,0.32,1,2019-05-28
21677335,28290772,Queens,Astoria,Private room,43,2.0,42,2.09,340,2019-06-14
21677581,157183215,Manhattan,Kips Bay,Entire home/apt,175,2.0,1,0.05,3,2018-01-03
21677637,85945543,Manhattan,Harlem,Entire home/apt,200,3.0,0,0.0,0,
21678001,1743381,Manhattan,East Harlem,Entire home/apt,108,7.0,3,0.16,20,2018-12-09
21678034,12327841,Brooklyn,Bedford-Stuyvesant,Entire home/apt,80,5.0,4,0.21,0,2018-04-01
21678477,39472888,Brooklyn,Williamsburg,Private room,100,5.0,41,2.11,125,2018-10-13
21678587,42141935,Manhattan,East Harlem,Entire home/apt,89,1.0,2,0.11,0,2018-01-01
21679463,122942281,Brooklyn,Brownsville,Entire home/apt,95,7.0,28,1.51,19,2019-07-05
21679639,4696622,Brooklyn,Greenpoint,Entire home/apt,95,3.0,0,0.0,0,
21680413,4934112,Brooklyn,Crown Heights,Private room,46,1.0,49,2.51,81,2019-05-25
21680639,15105524,Brooklyn,Williamsburg,Entire home/apt,200,3.0,2,0.11,15,2019-01-01
21680914,157825168,Brooklyn,Williamsburg,Private room,148,2.0,0,0.0,0,
21682272,78942575,Brooklyn,Brooklyn Heights,Private room,120,1.0,4,0.2,0,2019-06-07
21682816,102685703,Manhattan,Chelsea,Private room,120,4.0,0,0.0,0,
21682924,647100,Manhattan,Greenwich Village,Private room,130,3.0,11,0.55,0,2018-07-16
21683178,157846554,Manhattan,Hell's Kitchen,Entire home/apt,225,5.0,8,0.4,0,2019-05-21
21683372,81928702,Manhattan,Harlem,Entire home/apt,125,3.0,23,1.18,166,2019-05-31
21683672,2179407,Manhattan,Upper West Side,Private room,80,2.0,0,0.0,0,
21683921,3043800,Brooklyn,Williamsburg,Private room,90,3.0,0,0.0,0,
21684019,144017474,Brooklyn,Greenpoint,Entire home/apt,55,1.0,5,0.29,0,2019-06-30
21684804,12080664,Manhattan,East Village,Entire home/apt,500,6.0,0,0.0,0,
21685016,9655028,Brooklyn,Bedford-Stuyvesant,Entire home/apt,175,7.0,1,0.05,0,2017-12-30
21685062,74517682,Brooklyn,Williamsburg,Private room,75,3.0,1,0.05,0,2017-11-26
21688734,3282906,Brooklyn,Williamsburg,Private room,80,1.0,5,0.25,17,2019-01-08
21689998,857599,Manhattan,Tribeca,Entire home/apt,320,3.0,1,0.09,93,2018-07-31
21691896,21248,Brooklyn,Sunset Park,Entire home/apt,300,2.0,1,0.05,0,2017-12-08
21692066,66386802,Brooklyn,Bensonhurst,Private room,78,1.0,21,1.52,30,2019-04-14
21692641,14991456,Manhattan,Morningside Heights,Entire home/apt,100,2.0,11,0.57,0,2019-03-21
21693544,18037444,Brooklyn,Park Slope,Entire home/apt,213,5.0,1,0.05,0,2017-12-21
21693657,81460578,Manhattan,East Village,Private room,141,5.0,5,0.25,0,2017-12-08
21694344,24916010,Queens,Astoria,Entire home/apt,100,3.0,1,0.12,0,2018-10-23
21694908,801975,Brooklyn,Crown Heights,Entire home/apt,175,3.0,38,1.93,357,2019-05-28
21695292,14603774,Manhattan,East Village,Entire home/apt,225,1.0,1,0.05,0,2017-11-18
21695338,8652278,Brooklyn,Greenpoint,Entire home/apt,87,4.0,1,0.05,0,2017-12-27
21695365,129494490,Brooklyn,Crown Heights,Private room,36,10.0,0,0.0,0,
21695415,42237462,Manhattan,Harlem,Entire home/apt,78,6.0,4,0.2,0,2018-09-29
21695845,10974696,Manhattan,West Village,Entire home/apt,199,3.0,16,0.81,3,2019-05-07
21695929,99346174,Queens,Sunnyside,Private room,50,5.0,0,0.0,0,
21696833,144893680,Brooklyn,Flatbush,Entire home/apt,125,3.0,40,2.02,0,2019-05-21
21698168,20810101,Brooklyn,Bedford-Stuyvesant,Private room,100,1.0,8,2.07,23,2019-06-24
21698180,156505456,Brooklyn,East New York,Private room,37,3.0,15,0.81,90,2019-06-04
21698351,157067019,Queens,Flushing,Private room,78,1.0,17,0.87,82,2018-12-14
21698446,32798079,Manhattan,Harlem,Private room,98,2.0,94,4.65,117,2019-07-03
21698534,157438293,Brooklyn,Williamsburg,Private room,120,1.0,0,0.0,0,
21698837,149576949,Brooklyn,Bedford-Stuyvesant,Private room,250,1.0,0,0.0,0,
21699294,157967816,Brooklyn,Greenpoint,Private room,70,1.0,82,4.12,43,2019-06-22
21700026,631374,Brooklyn,Clinton Hill,Private room,188,7.0,1,0.05,83,2017-12-10
21700305,16956704,Brooklyn,Bushwick,Private room,75,1.0,2,0.11,0,2017-12-31
21700378,18743582,Brooklyn,Williamsburg,Private room,60,2.0,21,1.06,0,2018-11-11
21700414,1264407,Manhattan,East Harlem,Private room,63,3.0,2,0.1,0,2017-11-30
21700582,8442344,Manhattan,Harlem,Private room,125,3.0,0,0.0,0,
21700909,209073,Manhattan,Hell's Kitchen,Entire home/apt,175,7.0,1,0.1,147,2018-09-10
21701058,69852641,Manhattan,Hell's Kitchen,Entire home/apt,2200,2.0,6,0.35,217,2019-03-02
21701158,28831479,Brooklyn,Williamsburg,Private room,95,2.0,4,0.36,28,2019-05-26
21701695,96346005,Manhattan,Upper West Side,Private room,135,3.0,69,3.47,70,2019-06-25
